STATE,COUNTY,STNAME,CTYNAME,year_col,population,year,date
48,357,Texas,Ochiltree County,POPESTIMATE2022,9692,2022,2022-01-01
48,359,Texas,Oldham County,POPESTIMATE2022,1761,2022,2022-01-01
48,361,Texas,Orange County,POPESTIMATE2022,85048,2022,2022-01-01
48,363,Texas,Palo Pinto County,POPESTIMATE2022,29322,2022,2022-01-01
48,365,Texas,Panola County,POPESTIMATE2022,22742,2022,2022-01-01
48,367,Texas,Parker County,POPESTIMATE2022,165938,2022,2022-01-01
48,369,Texas,Parmer County,POPESTIMATE2022,9649,2022,2022-01-01
48,371,Texas,Pecos County,POPESTIMATE2022,14711,2022,2022-01-01
48,373,Texas,Polk County,POPESTIMATE2022,53256,2022,2022-01-01
48,375,Texas,Potter County,POPESTIMATE2022,114911,2022,2022-01-01
48,377,Texas,Presidio County,POPESTIMATE2022,5954,2022,2022-01-01
48,379,Texas,Rains County,POPESTIMATE2022,12836,2022,2022-01-01
48,381,Texas,Randall County,POPESTIMATE2022,146244,2022,2022-01-01
48,383,Texas,Reagan County,POPESTIMATE2022,3121,2022,2022-01-01
48,385,Texas,Real County,POPESTIMATE2022,2832,2022,2022-01-01
48,387,Texas,Red River County,POPESTIMATE2022,11605,2022,2022-01-01
48,389,Texas,Reeves County,POPESTIMATE2022,11692,2022,2022-01-01
48,391,Texas,Refugio County,POPESTIMATE2022,6638,2022,2022-01-01
48,393,Texas,Roberts County,POPESTIMATE2022,812,2022,2022-01-01
48,395,Texas,Robertson County,POPESTIMATE2022,17130,2022,2022-01-01
48,397,Texas,Rockwall County,POPESTIMATE2022,123342,2022,2022-01-01
48,399,Texas,Runnels County,POPESTIMATE2022,9884,2022,2022-01-01
48,401,Texas,Rusk County,POPESTIMATE2022,52524,2022,2022-01-01
48,403,Texas,Sabine County,POPESTIMATE2022,10041,2022,2022-01-01
48,405,Texas,San Augustine County,POPESTIMATE2022,7860,2022,2022-01-01
48,407,Texas,San Jacinto County,POPESTIMATE2022,28340,2022,2022-01-01
48,409,Texas,San Patricio County,POPESTIMATE2022,70087,2022,2022-01-01
48,411,Texas,San Saba County,POPESTIMATE2022,5880,2022,2022-01-01
48,413,Texas,Schleicher County,POPESTIMATE2022,2359,2022,2022-01-01
48,415,Texas,Scurry County,POPESTIMATE2022,16269,2022,2022-01-01
48,417,Texas,Shackelford County,POPESTIMATE2022,3212,2022,2022-01-01
48,419,Texas,Shelby County,POPESTIMATE2022,24061,2022,2022-01-01
48,421,Texas,Sherman County,POPESTIMATE2022,2778,2022,2022-01-01
48,423,Texas,Smith County,POPESTIMATE2022,241995,2022,2022-01-01
48,425,Texas,Somervell County,POPESTIMATE2022,9797,2022,2022-01-01
48,427,Texas,Starr County,POPESTIMATE2022,65653,2022,2022-01-01
48,429,Texas,Stephens County,POPESTIMATE2022,9377,2022,2022-01-01
48,431,Texas,Sterling County,POPESTIMATE2022,1426,2022,2022-01-01
48,433,Texas,Stonewall County,POPESTIMATE2022,1218,2022,2022-01-01
48,435,Texas,Sutton County,POPESTIMATE2022,3232,2022,2022-01-01
48,437,Texas,Swisher County,POPESTIMATE2022,6959,2022,2022-01-01
48,439,Texas,Tarrant County,POPESTIMATE2022,2155646,2022,2022-01-01
48,441,Texas,Taylor County,POPESTIMATE2022,145147,2022,2022-01-01
48,443,Texas,Terrell County,POPESTIMATE2022,688,2022,2022-01-01
48,445,Texas,Terry County,POPESTIMATE2022,11444,2022,2022-01-01
48,447,Texas,Throckmorton County,POPESTIMATE2022,1539,2022,2022-01-01
48,449,Texas,Titus County,POPESTIMATE2022,31237,2022,2022-01-01
48,451,Texas,Tom Green County,POPESTIMATE2022,118913,2022,2022-01-01
48,453,Texas,Travis County,POPESTIMATE2022,1327550,2022,2022-01-01
48,455,Texas,Trinity County,POPESTIMATE2022,13993,2022,2022-01-01
48,457,Texas,Tyler County,POPESTIMATE2022,20411,2022,2022-01-01
48,459,Texas,Upshur County,POPESTIMATE2022,42454,2022,2022-01-01
48,461,Texas,Upton County,POPESTIMATE2022,3146,2022,2022-01-01
48,463,Texas,Uvalde County,POPESTIMATE2022,24890,2022,2022-01-01
48,465,Texas,Val Verde County,POPESTIMATE2022,47617,2022,2022-01-01
48,467,Texas,Van Zandt County,POPESTIMATE2022,62888,2022,2022-01-01
48,469,Texas,Victoria County,POPESTIMATE2022,91074,2022,2022-01-01
48,471,Texas,Walker County,POPESTIMATE2022,79678,2022,2022-01-01
48,473,Texas,Waller County,POPESTIMATE2022,61852,2022,2022-01-01
48,475,Texas,Ward County,POPESTIMATE2022,10948,2022,2022-01-01
48,477,Texas,Washington County,POPESTIMATE2022,36368,2022,2022-01-01
48,479,Texas,Webb County,POPESTIMATE2022,267619,2022,2022-01-01
48,481,Texas,Wharton County,POPESTIMATE2022,41740,2022,2022-01-01
48,483,Texas,Wheeler County,POPESTIMATE2022,4787,2022,2022-01-01
48,485,Texas,Wichita County,POPESTIMATE2022,130220,2022,2022-01-01
48,487,Texas,Wilbarger County,POPESTIMATE2022,12535,2022,2022-01-01
48,489,Texas,Willacy County,POPESTIMATE2022,20254,2022,2022-01-01
48,491,Texas,Williamson County,POPESTIMATE2022,672273,2022,2022-01-01
48,493,Texas,Wilson County,POPESTIMATE2022,52754,2022,2022-01-01
48,495,Texas,Winkler County,POPESTIMATE2022,7300,2022,2022-01-01
48,497,Texas,Wise County,POPESTIMATE2022,74897,2022,2022-01-01
48,499,Texas,Wood County,POPESTIMATE2022,46930,2022,2022-01-01
48,501,Texas,Yoakum County,POPESTIMATE2022,7484,2022,2022-01-01
48,503,Texas,Young County,POPESTIMATE2022,18012,2022,2022-01-01
48,505,Texas,Zapata County,POPESTIMATE2022,13838,2022,2022-01-01
48,507,Texas,Zavala County,POPESTIMATE2022,9384,2022,2022-01-01
49,0,Utah,Utah,POPESTIMATE2022,3381236,2022,2022-01-01
49,1,Utah,Beaver County,POPESTIMATE2022,7317,2022,2022-01-01
49,3,Utah,Box Elder County,POPESTIMATE2022,61523,2022,2022-01-01
49,5,Utah,Cache County,POPESTIMATE2022,140145,2022,2022-01-01
49,7,Utah,Carbon County,POPESTIMATE2022,20540,2022,2022-01-01
49,9,Utah,Daggett County,POPESTIMATE2022,1015,2022,2022-01-01
49,11,Utah,Davis County,POPESTIMATE2022,369887,2022,2022-01-01
49,13,Utah,Duchesne County,POPESTIMATE2022,20142,2022,2022-01-01
49,15,Utah,Emery County,POPESTIMATE2022,10093,2022,2022-01-01
49,17,Utah,Garfield County,POPESTIMATE2022,5258,2022,2022-01-01
49,19,Utah,Grand County,POPESTIMATE2022,9771,2022,2022-01-01
49,21,Utah,Iron County,POPESTIMATE2022,62508,2022,2022-01-01
49,23,Utah,Juab County,POPESTIMATE2022,12586,2022,2022-01-01
49,25,Utah,Kane County,POPESTIMATE2022,8203,2022,2022-01-01
49,27,Utah,Millard County,POPESTIMATE2022,13343,2022,2022-01-01
49,29,Utah,Morgan County,POPESTIMATE2022,12837,2022,2022-01-01
49,31,Utah,Piute County,POPESTIMATE2022,1493,2022,2022-01-01
49,33,Utah,Rich County,POPESTIMATE2022,2649,2022,2022-01-01
49,35,Utah,Salt Lake County,POPESTIMATE2022,1186569,2022,2022-01-01
49,37,Utah,San Juan County,POPESTIMATE2022,14406,2022,2022-01-01
49,39,Utah,Sanpete County,POPESTIMATE2022,29691,2022,2022-01-01
49,41,Utah,Sevier County,POPESTIMATE2022,22043,2022,2022-01-01
49,43,Utah,Summit County,POPESTIMATE2022,43045,2022,2022-01-01
49,45,Utah,Tooele County,POPESTIMATE2022,79955,2022,2022-01-01
49,47,Utah,Uintah County,POPESTIMATE2022,37104,2022,2022-01-01
49,49,Utah,Utah County,POPESTIMATE2022,702692,2022,2022-01-01
49,51,Utah,Wasatch County,POPESTIMATE2022,36597,2022,2022-01-01
49,53,Utah,Washington County,POPESTIMATE2022,197730,2022,2022-01-01
49,55,Utah,Wayne County,POPESTIMATE2022,2634,2022,2022-01-01
49,57,Utah,Weber County,POPESTIMATE2022,269460,2022,2022-01-01
50,0,Vermont,Vermont,POPESTIMATE2022,647110,2022,2022-01-01
50,1,Vermont,Addison County,POPESTIMATE2022,37555,2022,2022-01-01
50,3,Vermont,Bennington County,POPESTIMATE2022,37343,2022,2022-01-01
50,5,Vermont,Caledonia County,POPESTIMATE2022,30587,2022,2022-01-01
50,7,Vermont,Chittenden County,POPESTIMATE2022,169357,2022,2022-01-01
50,9,Vermont,Essex County,POPESTIMATE2022,5997,2022,2022-01-01
50,11,Vermont,Franklin County,POPESTIMATE2022,50719,2022,2022-01-01
50,13,Vermont,Grand Isle County,POPESTIMATE2022,7490,2022,2022-01-01
50,15,Vermont,Lamoille County,POPESTIMATE2022,26103,2022,2022-01-01
50,17,Vermont,Orange County,POPESTIMATE2022,29880,2022,2022-01-01
50,19,Vermont,Orleans County,POPESTIMATE2022,27562,2022,2022-01-01
50,21,Vermont,Rutland County,POPESTIMATE2022,60353,2022,2022-01-01
50,23,Vermont,Washington County,POPESTIMATE2022,60115,2022,2022-01-01
50,25,Vermont,Windham County,POPESTIMATE2022,45899,2022,2022-01-01
50,27,Vermont,Windsor County,POPESTIMATE2022,58150,2022,2022-01-01
51,0,Virginia,Virginia,POPESTIMATE2022,8679099,2022,2022-01-01
51,1,Virginia,Accomack County,POPESTIMATE2022,33223,2022,2022-01-01
51,3,Virginia,Albemarle County,POPESTIMATE2022,114845,2022,2022-01-01
51,5,Virginia,Alleghany County,POPESTIMATE2022,14715,2022,2022-01-01
51,7,Virginia,Amelia County,POPESTIMATE2022,13368,2022,2022-01-01
51,9,Virginia,Amherst County,POPESTIMATE2022,31472,2022,2022-01-01
51,11,Virginia,Appomattox County,POPESTIMATE2022,16703,2022,2022-01-01
51,13,Virginia,Arlington County,POPESTIMATE2022,233678,2022,2022-01-01
51,15,Virginia,Augusta County,POPESTIMATE2022,77939,2022,2022-01-01
51,17,Virginia,Bath County,POPESTIMATE2022,4061,2022,2022-01-01
51,19,Virginia,Bedford County,POPESTIMATE2022,80741,2022,2022-01-01
51,21,Virginia,Bland County,POPESTIMATE2022,6138,2022,2022-01-01
51,23,Virginia,Botetourt County,POPESTIMATE2022,34100,2022,2022-01-01
51,25,Virginia,Brunswick County,POPESTIMATE2022,15831,2022,2022-01-01
51,27,Virginia,Buchanan County,POPESTIMATE2022,19383,2022,2022-01-01
51,29,Virginia,Buckingham County,POPESTIMATE2022,16988,2022,2022-01-01
51,31,Virginia,Campbell County,POPESTIMATE2022,55065,2022,2022-01-01
51,33,Virginia,Caroline County,POPESTIMATE2022,31940,2022,2022-01-01
51,35,Virginia,Carroll County,POPESTIMATE2022,29118,2022,2022-01-01
51,36,Virginia,Charles City County,POPESTIMATE2022,6568,2022,2022-01-01
51,37,Virginia,Charlotte County,POPESTIMATE2022,11400,2022,2022-01-01
51,41,Virginia,Chesterfield County,POPESTIMATE2022,378290,2022,2022-01-01
51,43,Virginia,Clarke County,POPESTIMATE2022,15331,2022,2022-01-01
51,45,Virginia,Craig County,POPESTIMATE2022,4858,2022,2022-01-01
51,47,Virginia,Culpeper County,POPESTIMATE2022,54290,2022,2022-01-01
51,49,Virginia,Cumberland County,POPESTIMATE2022,9751,2022,2022-01-01
51,51,Virginia,Dickenson County,POPESTIMATE2022,13733,2022,2022-01-01
51,53,Virginia,Dinwiddie County,POPESTIMATE2022,28099,2022,2022-01-01
51,57,Virginia,Essex County,POPESTIMATE2022,10630,2022,2022-01-01
51,59,Virginia,Fairfax County,POPESTIMATE2022,1139309,2022,2022-01-01
51,61,Virginia,Fauquier County,POPESTIMATE2022,74677,2022,2022-01-01
51,63,Virginia,Floyd County,POPESTIMATE2022,15623,2022,2022-01-01
51,65,Virginia,Fluvanna County,POPESTIMATE2022,28117,2022,2022-01-01
51,67,Virginia,Franklin County,POPESTIMATE2022,55079,2022,2022-01-01
51,69,Virginia,Frederick County,POPESTIMATE2022,94808,2022,2022-01-01
51,71,Virginia,Giles County,POPESTIMATE2022,16432,2022,2022-01-01
51,73,Virginia,Gloucester County,POPESTIMATE2022,39550,2022,2022-01-01
51,75,Virginia,Goochland County,POPESTIMATE2022,26162,2022,2022-01-01
51,77,Virginia,Grayson County,POPESTIMATE2022,15325,2022,2022-01-01
51,79,Virginia,Greene County,POPESTIMATE2022,21015,2022,2022-01-01
51,81,Virginia,Greensville County,POPESTIMATE2022,11204,2022,2022-01-01
51,83,Virginia,Halifax County,POPESTIMATE2022,33620,2022,2022-01-01
51,85,Virginia,Hanover County,POPESTIMATE2022,112860,2022,2022-01-01
51,87,Virginia,Henrico County,POPESTIMATE2022,334553,2022,2022-01-01
51,89,Virginia,Henry County,POPESTIMATE2022,49795,2022,2022-01-01
51,91,Virginia,Highland County,POPESTIMATE2022,2296,2022,2022-01-01
51,93,Virginia,Isle of Wight County,POPESTIMATE2022,40135,2022,2022-01-01
51,95,Virginia,James City County,POPESTIMATE2022,81483,2022,2022-01-01
51,97,Virginia,King and Queen County,POPESTIMATE2022,6714,2022,2022-01-01
51,99,Virginia,King George County,POPESTIMATE2022,27918,2022,2022-01-01
51,101,Virginia,King William County,POPESTIMATE2022,18529,2022,2022-01-01
51,103,Virginia,Lancaster County,POPESTIMATE2022,10806,2022,2022-01-01
51,105,Virginia,Lee County,POPESTIMATE2022,21847,2022,2022-01-01
51,107,Virginia,Loudoun County,POPESTIMATE2022,432792,2022,2022-01-01
51,109,Virginia,Louisa County,POPESTIMATE2022,40030,2022,2022-01-01
51,111,Virginia,Lunenburg County,POPESTIMATE2022,12002,2022,2022-01-01
51,113,Virginia,Madison County,POPESTIMATE2022,14008,2022,2022-01-01
51,115,Virginia,Mathews County,POPESTIMATE2022,8450,2022,2022-01-01
51,117,Virginia,Mecklenburg County,POPESTIMATE2022,30527,2022,2022-01-01
51,119,Virginia,Middlesex County,POPESTIMATE2022,10952,2022,2022-01-01
51,121,Virginia,Montgomery County,POPESTIMATE2022,98826,2022,2022-01-01
51,125,Virginia,Nelson County,POPESTIMATE2022,14747,2022,2022-01-01
51,127,Virginia,New Kent County,POPESTIMATE2022,24952,2022,2022-01-01
51,131,Virginia,Northampton County,POPESTIMATE2022,11978,2022,2022-01-01
51,133,Virginia,Northumberland County,POPESTIMATE2022,12278,2022,2022-01-01
51,135,Virginia,Nottoway County,POPESTIMATE2022,15555,2022,2022-01-01
51,137,Virginia,Orange County,POPESTIMATE2022,38055,2022,2022-01-01
51,139,Virginia,Page County,POPESTIMATE2022,23777,2022,2022-01-01
51,141,Virginia,Patrick County,POPESTIMATE2022,17601,2022,2022-01-01
51,143,Virginia,Pittsylvania County,POPESTIMATE2022,59824,2022,2022-01-01
51,145,Virginia,Powhatan County,POPESTIMATE2022,31585,2022,2022-01-01
51,147,Virginia,Prince Edward County,POPESTIMATE2022,21899,2022,2022-01-01
51,149,Virginia,Prince George County,POPESTIMATE2022,43021,2022,2022-01-01
51,153,Virginia,Prince William County,POPESTIMATE2022,487012,2022,2022-01-01
51,155,Virginia,Pulaski County,POPESTIMATE2022,33683,2022,2022-01-01
51,157,Virginia,Rappahannock County,POPESTIMATE2022,7453,2022,2022-01-01
51,159,Virginia,Richmond County,POPESTIMATE2022,9126,2022,2022-01-01
51,161,Virginia,Roanoke County,POPESTIMATE2022,96756,2022,2022-01-01
51,163,Virginia,Rockbridge County,POPESTIMATE2022,22568,2022,2022-01-01
51,165,Virginia,Rockingham County,POPESTIMATE2022,85414,2022,2022-01-01
51,167,Virginia,Russell County,POPESTIMATE2022,25437,2022,2022-01-01
51,169,Virginia,Scott County,POPESTIMATE2022,21480,2022,2022-01-01
51,171,Virginia,Shenandoah County,POPESTIMATE2022,44936,2022,2022-01-01
51,173,Virginia,Smyth County,POPESTIMATE2022,29408,2022,2022-01-01
51,175,Virginia,Southampton County,POPESTIMATE2022,17899,2022,2022-01-01
51,177,Virginia,Spotsylvania County,POPESTIMATE2022,146828,2022,2022-01-01
51,179,Virginia,Stafford County,POPESTIMATE2022,163169,2022,2022-01-01
51,181,Virginia,Surry County,POPESTIMATE2022,6527,2022,2022-01-01
51,183,Virginia,Sussex County,POPESTIMATE2022,10640,2022,2022-01-01
51,185,Virginia,Tazewell County,POPESTIMATE2022,39563,2022,2022-01-01
51,187,Virginia,Warren County,POPESTIMATE2022,41404,2022,2022-01-01
51,191,Virginia,Washington County,POPESTIMATE2022,53855,2022,2022-01-01
51,193,Virginia,Westmoreland County,POPESTIMATE2022,18765,2022,2022-01-01
51,195,Virginia,Wise County,POPESTIMATE2022,35327,2022,2022-01-01
51,197,Virginia,Wythe County,POPESTIMATE2022,28115,2022,2022-01-01
51,199,Virginia,York County,POPESTIMATE2022,71164,2022,2022-01-01
51,510,Virginia,Alexandria city,POPESTIMATE2022,155045,2022,2022-01-01
51,520,Virginia,Bristol city,POPESTIMATE2022,16940,2022,2022-01-01
51,530,Virginia,Buena Vista city,POPESTIMATE2022,6569,2022,2022-01-01
51,540,Virginia,Charlottesville city,POPESTIMATE2022,45272,2022,2022-01-01
51,550,Virginia,Chesapeake city,POPESTIMATE2022,252459,2022,2022-01-01
51,570,Virginia,Colonial Heights city,POPESTIMATE2022,18278,2022,2022-01-01
51,580,Virginia,Covington city,POPESTIMATE2022,5633,2022,2022-01-01
51,590,Virginia,Danville city,POPESTIMATE2022,42017,2022,2022-01-01
51,595,Virginia,Emporia city,POPESTIMATE2022,5533,2022,2022-01-01
51,600,Virginia,Fairfax city,POPESTIMATE2022,24752,2022,2022-01-01
51,610,Virginia,Falls Church city,POPESTIMATE2022,14489,2022,2022-01-01
51,620,Virginia,Franklin city,POPESTIMATE2022,8274,2022,2022-01-01
51,630,Virginia,Fredericksburg city,POPESTIMATE2022,28648,2022,2022-01-01
51,640,Virginia,Galax city,POPESTIMATE2022,6702,2022,2022-01-01
51,650,Virginia,Hampton city,POPESTIMATE2022,137858,2022,2022-01-01
51,660,Virginia,Harrisonburg city,POPESTIMATE2022,51150,2022,2022-01-01
51,670,Virginia,Hopewell city,POPESTIMATE2022,22790,2022,2022-01-01
51,678,Virginia,Lexington city,POPESTIMATE2022,7506,2022,2022-01-01
51,680,Virginia,Lynchburg city,POPESTIMATE2022,79228,2022,2022-01-01
51,683,Virginia,Manassas city,POPESTIMATE2022,42673,2022,2022-01-01
51,685,Virginia,Manassas Park city,POPESTIMATE2022,16693,2022,2022-01-01
51,690,Virginia,Martinsville city,POPESTIMATE2022,13697,2022,2022-01-01
51,700,Virginia,Newport News city,POPESTIMATE2022,183980,2022,2022-01-01
51,710,Virginia,Norfolk city,POPESTIMATE2022,232558,2022,2022-01-01
51,720,Virginia,Norton city,POPESTIMATE2022,3589,2022,2022-01-01
51,730,Virginia,Petersburg city,POPESTIMATE2022,33462,2022,2022-01-01
51,735,Virginia,Poquoson city,POPESTIMATE2022,12624,2022,2022-01-01
51,740,Virginia,Portsmouth city,POPESTIMATE2022,96954,2022,2022-01-01
51,750,Virginia,Radford city,POPESTIMATE2022,16719,2022,2022-01-01
51,760,Virginia,Richmond city,POPESTIMATE2022,228367,2022,2022-01-01
51,770,Virginia,Roanoke city,POPESTIMATE2022,97657,2022,2022-01-01
51,775,Virginia,Salem city,POPESTIMATE2022,25700,2022,2022-01-01
51,790,Virginia,Staunton city,POPESTIMATE2022,25940,2022,2022-01-01
51,800,Virginia,Suffolk city,POPESTIMATE2022,98426,2022,2022-01-01
51,810,Virginia,Virginia Beach city,POPESTIMATE2022,455069,2022,2022-01-01
51,820,Virginia,Waynesboro city,POPESTIMATE2022,22799,2022,2022-01-01
51,830,Virginia,Williamsburg city,POPESTIMATE2022,15685,2022,2022-01-01
51,840,Virginia,Winchester city,POPESTIMATE2022,27861,2022,2022-01-01
53,0,Washington,Washington,POPESTIMATE2022,7784477,2022,2022-01-01
53,1,Washington,Adams County,POPESTIMATE2022,20898,2022,2022-01-01
53,3,Washington,Asotin County,POPESTIMATE2022,22536,2022,2022-01-01
53,5,Washington,Benton County,POPESTIMATE2022,212829,2022,2022-01-01
53,7,Washington,Chelan County,POPESTIMATE2022,80038,2022,2022-01-01
53,9,Washington,Clallam County,POPESTIMATE2022,77684,2022,2022-01-01
53,11,Washington,Clark County,POPESTIMATE2022,516737,2022,2022-01-01
53,13,Washington,Columbia County,POPESTIMATE2022,4026,2022,2022-01-01
53,15,Washington,Cowlitz County,POPESTIMATE2022,112064,2022,2022-01-01
53,17,Washington,Douglas County,POPESTIMATE2022,44223,2022,2022-01-01
53,19,Washington,Ferry County,POPESTIMATE2022,7468,2022,2022-01-01
53,21,Washington,Franklin County,POPESTIMATE2022,98582,2022,2022-01-01
53,23,Washington,Garfield County,POPESTIMATE2022,2357,2022,2022-01-01
53,25,Washington,Grant County,POPESTIMATE2022,101580,2022,2022-01-01
53,27,Washington,Grays Harbor County,POPESTIMATE2022,77041,2022,2022-01-01
53,29,Washington,Island County,POPESTIMATE2022,86682,2022,2022-01-01
53,31,Washington,Jefferson County,POPESTIMATE2022,33570,2022,2022-01-01
53,33,Washington,King County,POPESTIMATE2022,2265311,2022,2022-01-01
53,35,Washington,Kitsap County,POPESTIMATE2022,277813,2022,2022-01-01
53,37,Washington,Kittitas County,POPESTIMATE2022,45122,2022,2022-01-01
53,39,Washington,Klickitat County,POPESTIMATE2022,23303,2022,2022-01-01
53,41,Washington,Lewis County,POPESTIMATE2022,85357,2022,2022-01-01
53,43,Washington,Lincoln County,POPESTIMATE2022,11613,2022,2022-01-01
53,45,Washington,Mason County,POPESTIMATE2022,68171,2022,2022-01-01
53,47,Washington,Okanogan County,POPESTIMATE2022,43460,2022,2022-01-01
53,49,Washington,Pacific County,POPESTIMATE2022,24095,2022,2022-01-01
53,51,Washington,Pend Oreille County,POPESTIMATE2022,14138,2022,2022-01-01
53,53,Washington,Pierce County,POPESTIMATE2022,926479,2022,2022-01-01
53,55,Washington,San Juan County,POPESTIMATE2022,18672,2022,2022-01-01
53,57,Washington,Skagit County,POPESTIMATE2022,131322,2022,2022-01-01
53,59,Washington,Skamania County,POPESTIMATE2022,12455,2022,2022-01-01
53,61,Washington,Snohomish County,POPESTIMATE2022,840452,2022,2022-01-01
53,63,Washington,Spokane County,POPESTIMATE2022,549740,2022,2022-01-01
53,65,Washington,Stevens County,POPESTIMATE2022,48283,2022,2022-01-01
53,67,Washington,Thurston County,POPESTIMATE2022,298639,2022,2022-01-01
53,69,Washington,Wahkiakum County,POPESTIMATE2022,4688,2022,2022-01-01
53,71,Washington,Walla Walla County,POPESTIMATE2022,61853,2022,2022-01-01
53,73,Washington,Whatcom County,POPESTIMATE2022,230598,2022,2022-01-01
53,75,Washington,Whitman County,POPESTIMATE2022,47579,2022,2022-01-01
53,77,Washington,Yakima County,POPESTIMATE2022,257019,2022,2022-01-01
54,0,West Virginia,West Virginia,POPESTIMATE2022,1774035,2022,2022-01-01
54,1,West Virginia,Barbour County,POPESTIMATE2022,15391,2022,2022-01-01
54,3,West Virginia,Berkeley County,POPESTIMATE2022,129379,2022,2022-01-01
54,5,West Virginia,Boone County,POPESTIMATE2022,20907,2022,2022-01-01
54,7,West Virginia,Braxton County,POPESTIMATE2022,12170,2022,2022-01-01
54,9,West Virginia,Brooke County,POPESTIMATE2022,21694,2022,2022-01-01
54,11,West Virginia,Cabell County,POPESTIMATE2022,92485,2022,2022-01-01
54,13,West Virginia,Calhoun County,POPESTIMATE2022,6069,2022,2022-01-01
54,15,West Virginia,Clay County,POPESTIMATE2022,7840,2022,2022-01-01
54,17,West Virginia,Doddridge County,POPESTIMATE2022,7712,2022,2022-01-01
54,19,West Virginia,Fayette County,POPESTIMATE2022,39388,2022,2022-01-01
